Dep State Name,Arr State Name,Total Est. Pax,Time Series
Pennsylvania,Idaho,2313,2020-10
Pennsylvania,Illinois,45476,2020-10
Pennsylvania,Indiana,7653,2020-10
Pennsylvania,Iowa,3431,2020-10
Pennsylvania,Kansas,1754,2020-10
Pennsylvania,Kentucky,4847,2020-10
Pennsylvania,Louisiana,13787,2020-10
Pennsylvania,Maine,3004,2020-10
Pennsylvania,Maryland,4048,2020-10
Pennsylvania,Massachusetts,19451,2020-10
Pennsylvania,Michigan,18693,2020-10
Pennsylvania,Minnesota,13823,2020-10
Pennsylvania,Mississippi,1977,2020-10
Pennsylvania,Missouri,16371,2020-10
Pennsylvania,Montana,3465,2020-10
Pennsylvania,Nebraska,2961,2020-10
Pennsylvania,Nevada,40028,2020-10
Pennsylvania,New Hampshire,1009,2020-10
Pennsylvania,New Jersey,1052,2020-10
Pennsylvania,New Mexico,2469,2020-10
Pennsylvania,New York,15184,2020-10
Pennsylvania,North Carolina,40698,2020-10
Pennsylvania,North Dakota,2027,2020-10
Pennsylvania,Ohio,12587,2020-10
Pennsylvania,Oklahoma,5003,2020-10
Pennsylvania,Oregon,6721,2020-10
Pennsylvania,Pennsylvania,7803,2020-10
Pennsylvania,Rhode Island,1572,2020-10
Pennsylvania,South Carolina,30392,2020-10
Pennsylvania,South Dakota,1920,2020-10
Pennsylvania,Tennessee,26872,2020-10
Pennsylvania,Texas,67260,2020-10
Pennsylvania,Utah,7666,2020-10
Pennsylvania,Vermont,1083,2020-10
Pennsylvania,Virginia,5719,2020-10
Pennsylvania,Washington,16107,2020-10
Pennsylvania,West Virginia,605,2020-10
Pennsylvania,Wisconsin,8906,2020-10
Pennsylvania,Wyoming,1619,2020-10
Rhode Island,Alabama,412,2020-10
Rhode Island,Alaska,18,2020-10
Rhode Island,Arizona,1916,2020-10
Rhode Island,Arkansas,288,2020-10
Rhode Island,California,4986,2020-10
Rhode Island,Colorado,1573,2020-10
Rhode Island,District Of Columbia,4249,2020-10
Rhode Island,Florida,37217,2020-10
Rhode Island,Georgia,2936,2020-10
Rhode Island,Hawaii,139,2020-10
Rhode Island,Idaho,105,2020-10
Rhode Island,Illinois,4610,2020-10
Rhode Island,Indiana,1029,2020-10
Rhode Island,Iowa,286,2020-10
Rhode Island,Kansas,74,2020-10
Rhode Island,Kentucky,643,2020-10
Rhode Island,Louisiana,986,2020-10
Rhode Island,Maine,12,2020-10
Rhode Island,Maryland,5882,2020-10
Rhode Island,Massachusetts,101,2020-10
Rhode Island,Michigan,1637,2020-10
Rhode Island,Minnesota,800,2020-10
Rhode Island,Mississippi,143,2020-10
Rhode Island,Missouri,1215,2020-10
Rhode Island,Montana,52,2020-10
Rhode Island,Nebraska,245,2020-10
Rhode Island,Nevada,1751,2020-10
Rhode Island,New Jersey,19,2020-10
Rhode Island,New Mexico,251,2020-10
Rhode Island,New York,1542,2020-10
Rhode Island,North Carolina,4941,2020-10
Rhode Island,North Dakota,64,2020-10
Rhode Island,Ohio,2229,2020-10
Rhode Island,Oklahoma,461,2020-10
Rhode Island,Oregon,325,2020-10
Rhode Island,Pennsylvania,1700,2020-10
Rhode Island,South Carolina,1823,2020-10
Rhode Island,South Dakota,76,2020-10
Rhode Island,Tennessee,2733,2020-10
Rhode Island,Texas,4172,2020-10
Rhode Island,Utah,436,2020-10
Rhode Island,Vermont,34,2020-10
Rhode Island,Virginia,1921,2020-10
Rhode Island,Washington,704,2020-10
Rhode Island,West Virginia,79,2020-10
Rhode Island,Wisconsin,526,2020-10
Rhode Island,Wyoming,38,2020-10
South Carolina,Alabama,2970,2020-10
South Carolina,Alaska,573,2020-10
South Carolina,Arizona,5847,2020-10
South Carolina,Arkansas,2018,2020-10
South Carolina,California,20599,2020-10
South Carolina,Colorado,10009,2020-10
South Carolina,Connecticut,6732,2020-10
South Carolina,District Of Columbia,9388,2020-10
South Carolina,Florida,32684,2020-10
South Carolina,Georgia,15126,2020-10
South Carolina,Hawaii,858,2020-10
South Carolina,Idaho,884,2020-10
South Carolina,Illinois,18781,2020-10
South Carolina,Indiana,5422,2020-10
South Carolina,Iowa,1587,2020-10
South Carolina,Kansas,860,2020-10
South Carolina,Kentucky,2991,2020-10
South Carolina,Louisiana,5141,2020-10
South Carolina,Maine,1855,2020-10
South Carolina,Maryland,13254,2020-10
South Carolina,Massachusetts,13799,2020-10
South Carolina,Michigan,15385,2020-10
South Carolina,Minnesota,6666,2020-10
South Carolina,Mississippi,1344,2020-10
South Carolina,Missouri,7348,2020-10
South Carolina,Montana,1271,2020-10
South Carolina,Nebraska,1818,2020-10
South Carolina,Nevada,6976,2020-10
South Carolina,New Hampshire,912,2020-10
South Carolina,New Jersey,1336,2020-10
South Carolina,New Mexico,795,2020-10
South Carolina,New York,37672,2020-10
South Carolina,North Carolina,6880,2020-10
South Carolina,North Dakota,691,2020-10
South Carolina,Ohio,19365,2020-10
South Carolina,Oklahoma,2906,2020-10
South Carolina,Oregon,2556,2020-10
South Carolina,Pennsylvania,30240,2020-10
South Carolina,Rhode Island,1633,2020-10
South Carolina,South Carolina,4017,2020-10
South Carolina,South Dakota,845,2020-10
South Carolina,Tennessee,10522,2020-10
South Carolina,Texas,28431,2020-10
South Carolina,Utah,3323,2020-10
South Carolina,Vermont,624,2020-10
South Carolina,Virginia,4602,2020-10
South Carolina,Washington,7087,2020-10
South Carolina,West Virginia,615,2020-10
South Carolina,Wisconsin,4114,2020-10
South Carolina,Wyoming,424,2020-10
South Dakota,Alabama,790,2020-10
South Dakota,Alaska,294,2020-10
South Dakota,Arizona,7857,2020-10
South Dakota,Arkansas,390,2020-10
South Dakota,California,6890,2020-10
South Dakota,Colorado,8252,2020-10
South Dakota,Connecticut,251,2020-10
South Dakota,District Of Columbia,1641,2020-10
South Dakota,Florida,9132,2020-10
South Dakota,Georgia,1908,2020-10
South Dakota,Hawaii,278,2020-10
South Dakota,Idaho,818,2020-10
South Dakota,Illinois,3775,2020-10
South Dakota,Indiana,1359,2020-10
South Dakota,Iowa,550,2020-10
South Dakota,Kansas,282,2020-10
South Dakota,Kentucky,617,2020-10
South Dakota,Louisiana,837,2020-10
South Dakota,Maine,209,2020-10
South Dakota,Maryland,686,2020-10
South Dakota,Massachusetts,642,2020-10
South Dakota,Michigan,1847,2020-10
South Dakota,Minnesota,8569,2020-10
South Dakota,Mississippi,204,2020-10
South Dakota,Missouri,1573,2020-10
South Dakota,Montana,1057,2020-10
South Dakota,Nebraska,281,2020-10
South Dakota,Nevada,5712,2020-10
South Dakota,New Hampshire,66,2020-10
South Dakota,New Mexico,424,2020-10
South Dakota,New York,1887,2020-10
South Dakota,North Carolina,2494,2020-10
South Dakota,North Dakota,711,2020-10
South Dakota,Ohio,2162,2020-10
South Dakota,Oklahoma,806,2020-10
South Dakota,Oregon,1726,2020-10
South Dakota,Pennsylvania,1987,2020-10
South Dakota,Rhode Island,102,2020-10
South Dakota,South Carolina,781,2020-10
South Dakota,South Dakota,178,2020-10
South Dakota,Tennessee,2466,2020-10
South Dakota,Texas,8277,2020-10
South Dakota,Utah,1633,2020-10
South Dakota,Vermont,75,2020-10
South Dakota,Virginia,980,2020-10
South Dakota,Washington,2155,2020-10
South Dakota,West Virginia,54,2020-10
South Dakota,Wisconsin,1368,2020-10
South Dakota,Wyoming,306,2020-10
Tennessee,Alabama,1845,2020-10
Tennessee,Alaska,1214,2020-10
Tennessee,Arizona,23293,2020-10
Tennessee,Arkansas,3197,2020-10
Tennessee,California,89988,2020-10
Tennessee,Colorado,43843,2020-10
Tennessee,Connecticut,2924,2020-10
Tennessee,District Of Columbia,16146,2020-10
Tennessee,Florida,157317,2020-10
Tennessee,Georgia,30001,2020-10
Tennessee,Hawaii,1897,2020-10
Tennessee,Idaho,2650,2020-10
Tennessee,Illinois,33055,2020-10
Tennessee,Indiana,5466,2020-10
Tennessee,Iowa,4010,2020-10
Tennessee,Kansas,1509,2020-10
Tennessee,Kentucky,3016,2020-10
Tennessee,Louisiana,13147,2020-10
Tennessee,Maine,2510,2020-10
Tennessee,Maryland,15718,2020-10
Tennessee,Massachusetts,15497,2020-10
Tennessee,Michigan,26619,2020-10
Tennessee,Minnesota,15693,2020-10
Tennessee,Mississippi,2136,2020-10
Tennessee,Missouri,17231,2020-10
Tennessee,Montana,5644,2020-10
Tennessee,Nebraska,3245,2020-10
Tennessee,Nevada,35922,2020-10
Tennessee,New Hampshire,1145,2020-10
Tennessee,New Jersey,2,2020-10
Tennessee,New Mexico,2325,2020-10
Tennessee,New York,38523,2020-10
Tennessee,North Carolina,24712,2020-10
Tennessee,North Dakota,3345,2020-10
Tennessee,Ohio,15973,2020-10
Tennessee,Oklahoma,4956,2020-10
Tennessee,Oregon,7084,2020-10
Tennessee,Pennsylvania,27033,2020-10
Tennessee,Rhode Island,2398,2020-10
Tennessee,South Carolina,11579,2020-10
Tennessee,South Dakota,2596,2020-10
Tennessee,Tennessee,1545,2020-10
Tennessee,Texas,87163,2020-10
Tennessee,Utah,9162,2020-10
Tennessee,Vermont,665,2020-10
Tennessee,Virginia,9640,2020-10
Tennessee,Washington,14372,2020-10
Tennessee,West Virginia,495,2020-10
Tennessee,Wisconsin,8234,2020-10
Tennessee,Wyoming,2074,2020-10
Texas,Alabama,29710,2020-10
Texas,Alaska,5841,2020-10
Texas,Arizona,114752,2020-10
Texas,Arkansas,20939,2020-10
Texas,California,473175,2020-10
Texas,Colorado,219110,2020-10
Texas,Connecticut,6629,2020-10
Texas,District Of Columbia,58266,2020-10
Texas,Florida,401620,2020-10
Texas,Georgia,146719,2020-10
Texas,Hawaii,11395,2020-10
Texas,Idaho,10831,2020-10
Texas,Illinois,156446,2020-10
Texas,Indiana,33630,2020-10
Texas,Iowa,12926,2020-10
Texas,Kansas,9525,2020-10
Texas,Kentucky,14927,2020-10
Texas,Louisiana,73772,2020-10
Texas,Maine,5053,2020-10
Texas,Maryland,60626,2020-10
Texas,Massachusetts,44041,2020-10
Texas,Michigan,68560,2020-10
Texas,Minnesota,47259,2020-10
Texas,Mississippi,12097,2020-10
Texas,Missouri,81205,2020-10
Texas,Montana,13782,2020-10
Texas,Nebraska,15950,2020-10
Texas,Nevada,210902,2020-10
Texas,New Hampshire,2165,2020-10
Texas,New Jersey,183,2020-10
Texas,New Mexico,25251,2020-10
Texas,New York,136653,2020-10
Texas,North Carolina,87767,2020-10
Texas,North Dakota,7754,2020-10
Texas,Ohio,66074,2020-10
Texas,Oklahoma,37060,2020-10
Texas,Oregon,36640,2020-10
Texas,Pennsylvania,67419,2020-10
Texas,Rhode Island,3436,2020-10
Texas,South Carolina,29774,2020-10
Texas,South Dakota,7753,2020-10
Texas,Tennessee,92316,2020-10
Texas,Texas,387514,2020-10
Texas,Utah,47765,2020-10
Texas,Vermont,1332,2020-10
Texas,Virginia,25038,2020-10
Texas,Washington,72615,2020-10
Texas,West Virginia,2154,2020-10
Texas,Wisconsin,20646,2020-10
Texas,Wyoming,6491,2020-10
Utah,Alabama,2814,2020-10
Utah,Alaska,1840,2020-10
Utah,Arizona,50431,2020-10
Utah,Arkansas,1864,2020-10
Utah,California,106195,2020-10
Utah,Colorado,41613,2020-10
Utah,Connecticut,1076,2020-10
Utah,District Of Columbia,7474,2020-10
Utah,Florida,35845,2020-10
Utah,Georgia,19606,2020-10
Utah,Hawaii,5186,2020-10
Utah,Idaho,10894,2020-10
Utah,Illinois,15714,2020-10
Utah,Indiana,4368,2020-10
Utah,Iowa,2425,2020-10
Utah,Kansas,1353,2020-10
Utah,Kentucky,1914,2020-10
Utah,Louisiana,4339,2020-10
Utah,Maine,475,2020-10
Utah,Maryland,4857,2020-10
Utah,Massachusetts,6444,2020-10
Utah,Michigan,9234,2020-10
Utah,Minnesota,9675,2020-10
Utah,Mississippi,719,2020-10
Utah,Missouri,9704,2020-10
Utah,Montana,12874,2020-10
Utah,Nebraska,3049,2020-10
Utah,Nevada,25547,2020-10
Utah,New Hampshire,355,2020-10
Utah,New Mexico,2890,2020-10
Utah,New York,13285,2020-10
Utah,North Carolina,9515,2020-10
Utah,North Dakota,1471,2020-10
Utah,Ohio,9030,2020-10
Utah,Oklahoma,5068,2020-10
Utah,Oregon,19251,2020-10
Utah,Pennsylvania,7538,2020-10
Utah,Rhode Island,309,2020-10
Utah,South Carolina,3184,2020-10
Utah,South Dakota,1550,2020-10
Utah,Tennessee,8484,2020-10
Utah,Texas,48329,2020-10
Utah,Utah,6398,2020-10
Utah,Vermont,317,2020-10
Utah,Virginia,3453,2020-10
Utah,Washington,23716,2020-10
Utah,West Virginia,368,2020-10
Utah,Wisconsin,3372,2020-10
Utah,Wyoming,2731,2020-10
Vermont,Alabama,208,2020-10
Vermont,Alaska,58,2020-10
Vermont,Arizona,661,2020-10
Vermont,Arkansas,117,2020-10
Vermont,California,2119,2020-10
Vermont,Colorado,2149,2020-10
Vermont,District Of Columbia,1253,2020-10
Vermont,Florida,3822,2020-10
Vermont,Georgia,771,2020-10
Vermont,Hawaii,42,2020-10
Vermont,Idaho,78,2020-10
Vermont,Illinois,1117,2020-10
Vermont,Indiana,402,2020-10
Vermont,Iowa,123,2020-10
Vermont,Kansas,44,2020-10
Vermont,Kentucky,223,2020-10
Vermont,Louisiana,340,2020-10
Vermont,Maine,16,2020-10
Vermont,Maryland,182,2020-10
Vermont,Massachusetts,2003,2020-10
Vermont,Michigan,2165,2020-10
Vermont,Minnesota,463,2020-10
Vermont,Mississippi,50,2020-10
Vermont,Missouri,425,2020-10
Vermont,Montana,238,2020-10
Vermont,Nebraska,123,2020-10
Vermont,Nevada,512,2020-10
Vermont,New Jersey,173,2020-10
Vermont,New Mexico,60,2020-10
Vermont,New York,2146,2020-10
Vermont,North Carolina,1817,2020-10
Vermont,North Dakota,52,2020-10
Vermont,Ohio,800,2020-10
Vermont,Oklahoma,128,2020-10
Vermont,Oregon,402,2020-10
Vermont,Pennsylvania,996,2020-10
Vermont,Rhode Island,30,2020-10
Vermont,South Carolina,540,2020-10
Vermont,South Dakota,71,2020-10
Vermont,Tennessee,596,2020-10
Vermont,Texas,1579,2020-10
Vermont,Utah,332,2020-10
Vermont,Virginia,551,2020-10
Vermont,Washington,461,2020-10
Vermont,West Virginia,40,2020-10
Vermont,Wisconsin,544,2020-10
Vermont,Wyoming,39,2020-10
Virginia,Alabama,4108,2020-10
Virginia,Alaska,651,2020-10
Virginia,Arizona,7403,2020-10
Virginia,Arkansas,1984,2020-10
Virginia,California,27088,2020-10
Virginia,Colorado,10116,2020-10
Virginia,Connecticut,1772,2020-10
Virginia,District Of Columbia,2501,2020-10
Virginia,Florida,63990,2020-10
Virginia,Georgia,26628,2020-10
Virginia,Hawaii,1843,2020-10
Virginia,Idaho,876,2020-10
Virginia,Illinois,14539,2020-10
Virginia,Indiana,4272,2020-10
Virginia,Iowa,1563,2020-10
Virginia,Kansas,857,2020-10
Virginia,Kentucky,2450,2020-10
Virginia,Louisiana,5927,2020-10
Virginia,Maine,2055,2020-10
Virginia,Maryland,5107,2020-10
Virginia,Massachusetts,7483,2020-10
Virginia,Michigan,7797,2020-10
Virginia,Minnesota,4225,2020-10
Virginia,Mississippi,1606,2020-10
Virginia,Missouri,7518,2020-10
Virginia,Montana,1061,2020-10
Virginia,Nebraska,1801,2020-10
Virginia,Nevada,10012,2020-10
Virginia,New Hampshire,783,2020-10
Virginia,New Jersey,21,2020-10
Virginia,New Mexico,1004,2020-10
Virginia,New York,13855,2020-10
Virginia,North Carolina,7366,2020-10
Virginia,North Dakota,733,2020-10
Virginia,Ohio,7631,2020-10
Virginia,Oklahoma,2698,2020-10
Virginia,Oregon,2855,2020-10
Virginia,Pennsylvania,5312,2020-10
Virginia,Rhode Island,2007,2020-10
Virginia,South Carolina,4467,2020-10
Virginia,South Dakota,889,2020-10
Virginia,Tennessee,9814,2020-10
Virginia,Texas,25865,2020-10
Virginia,Utah,3288,2020-10
Virginia,Vermont,607,2020-10
Virginia,Virginia,327,2020-10
Virginia,Washington,6433,2020-10
Virginia,West Virginia,215,2020-10
Virginia,Wisconsin,3914,2020-10
Virginia,Wyoming,409,2020-10
Washington,Alabama,3292,2020-10
Washington,Alaska,43781,2020-10
Washington,Arizona,87056,2020-10
Washington,Arkansas,2329,2020-10
Washington,California,297741,2020-10
Washington,Colorado,54105,2020-10
Washington,Connecticut,1563,2020-10
Washington,District Of Columbia,15208,2020-10
Washington,Florida,50308,2020-10
Washington,Georgia,21875,2020-10
Washington,Hawaii,25291,2020-10
Washington,Idaho,30779,2020-10
Washington,Illinois,32067,2020-10
Washington,Indiana,7411,2020-10
Washington,Iowa,3234,2020-10
Washington,Kansas,3872,2020-10
Washington,Kentucky,2626,2020-10
Washington,Louisiana,8777,2020-10
Washington,Maine,953,2020-10
Washington,Maryland,9058,2020-10
Washington,Massachusetts,15050,2020-10
Washington,Michigan,13636,2020-10
Washington,Minnesota,21583,2020-10
Washington,Mississippi,1198,2020-10
Washington,Missouri,19569,2020-10
Washington,Montana,18226,2020-10
Washington,Nebraska,6323,2020-10
Washington,Nevada,89813,2020-10
Washington,New Hampshire,324,2020-10
Washington,New Mexico,5842,2020-10
Washington,New York,26265,2020-10
Washington,North Carolina,15683,2020-10
Washington,North Dakota,2512,2020-10
Washington,Ohio,13362,2020-10
Washington,Oklahoma,7917,2020-10
Washington,Oregon,49992,2020-10
Washington,Pennsylvania,16934,2020-10
Washington,Rhode Island,773,2020-10
Washington,South Carolina,7233,2020-10
Washington,South Dakota,2060,2020-10
Washington,Tennessee,15039,2020-10
Washington,Texas,75840,2020-10
Washington,Utah,22567,2020-10
Washington,Vermont,375,2020-10
Washington,Virginia,6084,2020-10
Washington,Washington,76853,2020-10
Washington,West Virginia,340,2020-10
Washington,Wisconsin,6512,2020-10
Washington,Wyoming,1325,2020-10
West Virginia,Alabama,388,2020-10
West Virginia,Alaska,61,2020-10
West Virginia,Arizona,535,2020-10
West Virginia,Arkansas,163,2020-10
West Virginia,California,1599,2020-10
West Virginia,Colorado,658,2020-10
West Virginia,Connecticut,127,2020-10
West Virginia,District Of Columbia,1062,2020-10
West Virginia,Florida,12319,2020-10
West Virginia,Georgia,1623,2020-10
West Virginia,Hawaii,78,2020-10
West Virginia,Idaho,73,2020-10
West Virginia,Illinois,2482,2020-10
West Virginia,Indiana,145,2020-10
West Virginia,Iowa,93,2020-10
West Virginia,Kansas,67,2020-10
West Virginia,Kentucky,32,2020-10
West Virginia,Louisiana,692,2020-10
West Virginia,Maine,120,2020-10
West Virginia,Maryland,313,2020-10
West Virginia,Massachusetts,370,2020-10
West Virginia,Michigan,551,2020-10
West Virginia,Minnesota,318,2020-10
West Virginia,Mississippi,171,2020-10
West Virginia,Missouri,1039,2020-10
West Virginia,Montana,98,2020-10
West Virginia,Nebraska,191,2020-10
West Virginia,Nevada,500,2020-10
West Virginia,New Hampshire,52,2020-10
West Virginia,New Mexico,80,2020-10
West Virginia,New York,749,2020-10
West Virginia,North Carolina,1817,2020-10
West Virginia,North Dakota,77,2020-10
West Virginia,Ohio,74,2020-10
West Virginia,Oklahoma,415,2020-10
West Virginia,Oregon,246,2020-10
West Virginia,Pennsylvania,613,2020-10
West Virginia,Rhode Island,101,2020-10
West Virginia,South Carolina,559,2020-10
West Virginia,South Dakota,52,2020-10
West Virginia,Tennessee,448,2020-10
West Virginia,Texas,2127,2020-10
West Virginia,Utah,289,2020-10
West Virginia,Vermont,49,2020-10
West Virginia,Virginia,229,2020-10
West Virginia,Washington,338,2020-10
West Virginia,West Virginia,294,2020-10
West Virginia,Wisconsin,242,2020-10
West Virginia,Wyoming,60,2020-10
Wisconsin,Alabama,1779,2020-10
Wisconsin,Alaska,525,2020-10
Wisconsin,Arizona,19999,2020-10
Wisconsin,Arkansas,1348,2020-10
Wisconsin,California,26705,2020-10
Wisconsin,Colorado,21142,2020-10
Wisconsin,Connecticut,1342,2020-10
Wisconsin,District Of Columbia,5528,2020-10
Wisconsin,Florida,56501,2020-10
Wisconsin,Georgia,11832,2020-10
Wisconsin,Hawaii,730,2020-10
Wisconsin,Idaho,1415,2020-10
Wisconsin,Illinois,6486,2020-10
Wisconsin,Indiana,1786,2020-10
Wisconsin,Iowa,1273,2020-10
Wisconsin,Kansas,1026,2020-10
Wisconsin,Kentucky,1710,2020-10
Wisconsin,Louisiana,2993,2020-10
Wisconsin,Maine,1229,2020-10
Wisconsin,Maryland,5215,2020-10
Wisconsin,Massachusetts,4093,2020-10
Wisconsin,Michigan,10411,2020-10
Wisconsin,Minnesota,11047,2020-10
Wisconsin,Mississippi,798,2020-10
Wisconsin,Missouri,7391,2020-10
Wisconsin,Montana,2246,2020-10
Wisconsin,Nebraska,1532,2020-10
Wisconsin,Nevada,18487,2020-10
Wisconsin,New Hampshire,377,2020-10
Wisconsin,New Mexico,1127,2020-10
Wisconsin,New York,11777,2020-10
Wisconsin,North Carolina,9103,2020-10
Wisconsin,North Dakota,1908,2020-10
Wisconsin,Ohio,6583,2020-10
Wisconsin,Oklahoma,2154,2020-10
Wisconsin,Oregon,4451,2020-10
Wisconsin,Pennsylvania,8679,2020-10
Wisconsin,Rhode Island,531,2020-10
Wisconsin,South Carolina,3933,2020-10
Wisconsin,South Dakota,1327,2020-10
Wisconsin,Tennessee,8139,2020-10
Wisconsin,Texas,20670,2020-10
Wisconsin,Utah,3709,2020-10
Wisconsin,Vermont,461,2020-10
Wisconsin,Virginia,3736,2020-10
Wisconsin,Washington,6919,2020-10
Wisconsin,West Virginia,242,2020-10
Wisconsin,Wisconsin,545,2020-10
Wisconsin,Wyoming,654,2020-10
Wyoming,Alabama,910,2020-10
Wyoming,Alaska,107,2020-10
Wyoming,Arizona,1845,2020-10
Wyoming,Arkansas,435,2020-10
Wyoming,California,6135,2020-10
Wyoming,Colorado,7105,2020-10
Wyoming,Connecticut,247,2020-10
Wyoming,District Of Columbia,993,2020-10
Wyoming,Florida,3857,2020-10
Wyoming,Georgia,2094,2020-10
Wyoming,Hawaii,182,2020-10
Wyoming,Idaho,496,2020-10
Wyoming,Illinois,1651,2020-10
Wyoming,Indiana,517,2020-10
Wyoming,Iowa,400,2020-10
Wyoming,Kansas,250,2020-10
Wyoming,Kentucky,252,2020-10
Wyoming,Louisiana,1160,2020-10
Wyoming,Maine,119,2020-10
Wyoming,Maryland,519,2020-10
Wyoming,Massachusetts,971,2020-10
Wyoming,Michigan,1137,2020-10
Wyoming,Minnesota,990,2020-10
Wyoming,Mississippi,240,2020-10
Wyoming,Missouri,1626,2020-10
Wyoming,Montana,908,2020-10
Wyoming,Nebraska,401,2020-10
Wyoming,Nevada,1320,2020-10
Wyoming,New Hampshire,3,2020-10
Wyoming,New Mexico,450,2020-10
Wyoming,New York,2562,2020-10
Wyoming,North Carolina,1745,2020-10
Wyoming,North Dakota,263,2020-10
Wyoming,Ohio,1550,2020-10
Wyoming,Oklahoma,905,2020-10
Wyoming,Oregon,1051,2020-10
Wyoming,Pennsylvania,1805,2020-10
Wyoming,Rhode Island,44,2020-10
Wyoming,South Carolina,516,2020-10
Wyoming,South Dakota,327,2020-10
Wyoming,Tennessee,1841,2020-10
Wyoming,Texas,7124,2020-10
Wyoming,Utah,3548,2020-10
Wyoming,Vermont,84,2020-10
Wyoming,Virginia,498,2020-10
Wyoming,Washington,1170,2020-10
Wyoming,West Virginia,45,2020-10
Wyoming,Wisconsin,515,2020-10
Wyoming,Wyoming,128,2020-10
Alabama,Alabama,568,2020-11
Alabama,Alaska,530,2020-11
Alabama,Arizona,4442,2020-11
Alabama,Arkansas,923,2020-11
Alabama,California,12764,2020-11
Alabama,Colorado,6631,2020-11
Alabama,Connecticut,935,2020-11
Alabama,District Of Columbia,4658,2020-11
Alabama,Florida,25589,2020-11
Alabama,Georgia,9815,2020-11
Alabama,Hawaii,1050,2020-11
Alabama,Idaho,520,2020-11
Alabama,Illinois,6515,2020-11
Alabama,Indiana,1777,2020-11
Alabama,Iowa,683,2020-11
Alabama,Kansas,565,2020-11
Alabama,Kentucky,1004,2020-11
Alabama,Louisiana,2415,2020-11
Alabama,Maine,511,2020-11
Alabama,Maryland,3611,2020-11
Alabama,Massachusetts,1746,2020-11
Alabama,Michigan,3981,2020-11
Alabama,Minnesota,1427,2020-11
Alabama,Mississippi,608,2020-11
Alabama,Missouri,3296,2020-11
Alabama,Montana,690,2020-11
Alabama,Nebraska,1095,2020-11
Alabama,Nevada,4931,2020-11
Alabama,New Hampshire,274,2020-11
Alabama,New Mexico,880,2020-11
Alabama,New York,5915,2020-11
Alabama,North Carolina,6540,2020-11
Alabama,North Dakota,412,2020-11
Alabama,Ohio,3653,2020-11
Alabama,Oklahoma,1949,2020-11
Alabama,Oregon,1603,2020-11
Alabama,Pennsylvania,4986,2020-11
Alabama,Rhode Island,518,2020-11
Alabama,South Carolina,3015,2020-11
Alabama,South Dakota,482,2020-11
Alabama,Tennessee,1898,2020-11
Alabama,Texas,27117,2020-11
Alabama,Utah,2015,2020-11
Alabama,Vermont,166,2020-11
Alabama,Virginia,3377,2020-11
Alabama,Washington,3339,2020-11
Alabama,West Virginia,567,2020-11
Alabama,Wisconsin,1332,2020-11
Alabama,Wyoming,340,2020-11
Alaska,Alabama,573,2020-11
Alaska,Alaska,209495,2020-11
Alaska,Arizona,3307,2020-11
Alaska,Arkansas,385,2020-11
Alaska,California,12362,2020-11
Alaska,Colorado,2361,2020-11
Alaska,Connecticut,83,2020-11
Alaska,District Of Columbia,1021,2020-11
Alaska,Florida,4204,2020-11
Alaska,Georgia,2160,2020-11
Alaska,Hawaii,5213,2020-11
Alaska,Idaho,1357,2020-11
Alaska,Illinois,1864,2020-11
Alaska,Indiana,564,2020-11
Alaska,Iowa,194,2020-11
Alaska,Kansas,171,2020-11
Alaska,Kentucky,385,2020-11
Alaska,Louisiana,809,2020-11
Alaska,Maine,166,2020-11
Alaska,Maryland,550,2020-11
Alaska,Massachusetts,706,2020-11
Alaska,Michigan,1205,2020-11
Alaska,Minnesota,2183,2020-11
Alaska,Mississippi,100,2020-11
Alaska,Missouri,1369,2020-11
Alaska,Montana,1172,2020-11
Alaska,Nebraska,326,2020-11
Alaska,Nevada,2722,2020-11
Alaska,New Hampshire,7,2020-11
Alaska,New Mexico,295,2020-11
Alaska,New York,1587,2020-11
Alaska,North Carolina,1221,2020-11
Alaska,North Dakota,346,2020-11
Alaska,Ohio,782,2020-11
Alaska,Oklahoma,527,2020-11
Alaska,Oregon,5654,2020-11
Alaska,Pennsylvania,1245,2020-11
Alaska,Rhode Island,134,2020-11
Alaska,South Carolina,451,2020-11
Alaska,South Dakota,312,2020-11
Alaska,Tennessee,1127,2020-11
Alaska,Texas,4764,2020-11
Alaska,Utah,1929,2020-11
Alaska,Vermont,19,2020-11
Alaska,Virginia,500,2020-11
Alaska,Washington,39796,2020-11
Alaska,West Virginia,43,2020-11
Alaska,Wisconsin,768,2020-11
Alaska,Wyoming,187,2020-11
Arizona,Alabama,4539,2020-11
Arizona,Alaska,3614,2020-11
Arizona,Arizona,14802,2020-11
Arizona,Arkansas,5140,2020-11
Arizona,California,231386,2020-11
Arizona,Colorado,88056,2020-11
Arizona,Connecticut,2612,2020-11
Arizona,District Of Columbia,17504,2020-11
Arizona,Florida,61724,2020-11
Arizona,Georgia,27053,2020-11
Arizona,Hawaii,16352,2020-11
Arizona,Idaho,12356,2020-11
Arizona,Illinois,78806,2020-11
Arizona,Indiana,15661,2020-11
Arizona,Iowa,11765,2020-11
Arizona,Kansas,4796,2020-11
Arizona,Kentucky,4319,2020-11
Arizona,Louisiana,8436,2020-11
Arizona,Maine,1272,2020-11
Arizona,Maryland,15195,2020-11
Arizona,Massachusetts,11951,2020-11
Arizona,Michigan,28874,2020-11
Arizona,Minnesota,43495,2020-11
Arizona,Mississippi,1203,2020-11
